"YEAR","START_DATE","END_DATE","JURISDICTION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"2023-10-01","2023-10-31","NSW","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-10-01","2023-10-31","NSW","65 and over","speed_fines","Fixed camera",0,0,0
2023,"2023-10-01","2023-10-31","NSW","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-10-01","2023-10-31","NSW","65 and over","speed_fines","Mobile camera",0,0,0
2023,"2023-10-01","2023-10-31","NSW","65 and over","speed_fines","Other",0,0,0
2023,"2023-10-01","2023-10-31","NSW","65 and over","speed_fines","Police issued",1048,0,0
2023,"2023-10-01","2023-10-31","NSW","65 and over","speed_fines","Red light camera",0,0,0
2023,"2023-10-01","2023-10-31","NSW","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-10-01","2023-10-31","NSW","Unknown","speed_fines","Fixed camera",36067,0,0
2023,"2023-10-01","2023-10-31","NSW","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-10-01","2023-10-31","NSW","Unknown","speed_fines","Mobile camera",3340,0,0
2023,"2023-10-01","2023-10-31","NSW","Unknown","speed_fines","Other",0,0,0
2023,"2023-10-01","2023-10-31","NSW","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-10-01","2023-10-31","NSW","Unknown","speed_fines","Red light camera",21624,0,0
2023,"2023-11-01","2023-11-30","NSW","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","0-16","speed_fines","Fixed camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","0-16","speed_fines","Mobile camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","0-16","speed_fines","Other",0,0,0
2023,"2023-11-01","2023-11-30","NSW","0-16","speed_fines","Police issued",9,0,0
2023,"2023-11-01","2023-11-30","NSW","0-16","speed_fines","Red light camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","17-25","speed_fines","Fixed camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","17-25","speed_fines","Mobile camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","17-25","speed_fines","Other",0,0,0
2023,"2023-11-01","2023-11-30","NSW","17-25","speed_fines","Police issued",3406,0,50
2023,"2023-11-01","2023-11-30","NSW","17-25","speed_fines","Red light camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","26-39","speed_fines","Fixed camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","26-39","speed_fines","Mobile camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","26-39","speed_fines","Other",0,0,0
2023,"2023-11-01","2023-11-30","NSW","26-39","speed_fines","Police issued",4435,0,36
2023,"2023-11-01","2023-11-30","NSW","26-39","speed_fines","Red light camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","40-64","speed_fines","Fixed camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","40-64","speed_fines","Mobile camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","40-64","speed_fines","Other",0,0,0
2023,"2023-11-01","2023-11-30","NSW","40-64","speed_fines","Police issued",4444,0,17
2023,"2023-11-01","2023-11-30","NSW","40-64","speed_fines","Red light camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","65 and over","speed_fines","Fixed camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","65 and over","speed_fines","Mobile camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","65 and over","speed_fines","Other",0,0,0
2023,"2023-11-01","2023-11-30","NSW","65 and over","speed_fines","Police issued",924,0,1
2023,"2023-11-01","2023-11-30","NSW","65 and over","speed_fines","Red light camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","Unknown","speed_fines","Fixed camera",41595,0,0
2023,"2023-11-01","2023-11-30","NSW","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-11-01","2023-11-30","NSW","Unknown","speed_fines","Mobile camera",2757,0,0
2023,"2023-11-01","2023-11-30","NSW","Unknown","speed_fines","Other",0,0,0
2023,"2023-11-01","2023-11-30","NSW","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-11-01","2023-11-30","NSW","Unknown","speed_fines","Red light camera",23219,0,0
2023,"2023-12-01","2023-12-31","NSW","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","0-16","speed_fines","Fixed camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","0-16","speed_fines","Mobile camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","0-16","speed_fines","Other",0,0,0
2023,"2023-12-01","2023-12-31","NSW","0-16","speed_fines","Police issued",14,0,11
2023,"2023-12-01","2023-12-31","NSW","0-16","speed_fines","Red light camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","17-25","speed_fines","Fixed camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","17-25","speed_fines","Mobile camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","17-25","speed_fines","Other",0,0,0
2023,"2023-12-01","2023-12-31","NSW","17-25","speed_fines","Police issued",4540,0,63
2023,"2023-12-01","2023-12-31","NSW","17-25","speed_fines","Red light camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","26-39","speed_fines","Fixed camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","26-39","speed_fines","Mobile camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","26-39","speed_fines","Other",0,0,0
2023,"2023-12-01","2023-12-31","NSW","26-39","speed_fines","Police issued",6234,0,47
2023,"2023-12-01","2023-12-31","NSW","26-39","speed_fines","Red light camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","40-64","speed_fines","Fixed camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","40-64","speed_fines","Mobile camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","40-64","speed_fines","Other",0,0,0
2023,"2023-12-01","2023-12-31","NSW","40-64","speed_fines","Police issued",6020,0,17
2023,"2023-12-01","2023-12-31","NSW","40-64","speed_fines","Red light camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","65 and over","speed_fines","Fixed camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","65 and over","speed_fines","Mobile camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","65 and over","speed_fines","Other",0,0,0
2023,"2023-12-01","2023-12-31","NSW","65 and over","speed_fines","Police issued",1236,0,1
2023,"2023-12-01","2023-12-31","NSW","65 and over","speed_fines","Red light camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","Unknown","speed_fines","Fixed camera",39578,0,0
2023,"2023-12-01","2023-12-31","NSW","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-12-01","2023-12-31","NSW","Unknown","speed_fines","Mobile camera",3039,0,0
2023,"2023-12-01","2023-12-31","NSW","Unknown","speed_fines","Other",0,0,0
2023,"2023-12-01","2023-12-31","NSW","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-12-01","2023-12-31","NSW","Unknown","speed_fines","Red light camera",23563,0,0
2023,"2023-01-01","2023-01-31","NT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","0-16","speed_fines","Fixed camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","0-16","speed_fines","Mobile camera",4,0,0
2023,"2023-01-01","2023-01-31","NT","0-16","speed_fines","Other",0,0,0
2023,"2023-01-01","2023-01-31","NT","0-16","speed_fines","Police issued",2,0,0
2023,"2023-01-01","2023-01-31","NT","0-16","speed_fines","Red light camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","17-25","speed_fines","Fixed camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","17-25","speed_fines","Mobile camera",307,0,0
2023,"2023-01-01","2023-01-31","NT","17-25","speed_fines","Other",0,0,0
2023,"2023-01-01","2023-01-31","NT","17-25","speed_fines","Police issued",98,5,12
2023,"2023-01-01","2023-01-31","NT","17-25","speed_fines","Red light camera",55,0,0
2023,"2023-01-01","2023-01-31","NT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","26-39","speed_fines","Fixed camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","26-39","speed_fines","Mobile camera",649,0,0
2023,"2023-01-01","2023-01-31","NT","26-39","speed_fines","Other",0,0,0
2023,"2023-01-01","2023-01-31","NT","26-39","speed_fines","Police issued",141,1,5
2023,"2023-01-01","2023-01-31","NT","26-39","speed_fines","Red light camera",207,0,0
2023,"2023-01-01","2023-01-31","NT","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","40-64","speed_fines","Fixed camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","40-64","speed_fines","Mobile camera",710,0,0
2023,"2023-01-01","2023-01-31","NT","40-64","speed_fines","Other",0,0,0
2023,"2023-01-01","2023-01-31","NT","40-64","speed_fines","Police issued",126,0,0
2023,"2023-01-01","2023-01-31","NT","40-64","speed_fines","Red light camera",301,0,0
2023,"2023-01-01","2023-01-31","NT","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","65 and over","speed_fines","Fixed camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","65 and over","speed_fines","Mobile camera",159,0,0
2023,"2023-01-01","2023-01-31","NT","65 and over","speed_fines","Other",0,0,0
2023,"2023-01-01","2023-01-31","NT","65 and over","speed_fines","Police issued",20,1,4
2023,"2023-01-01","2023-01-31","NT","65 and over","speed_fines","Red light camera",70,0,0
2023,"2023-01-01","2023-01-31","NT","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","Unknown","speed_fines","Fixed camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","NT","Unknown","speed_fines","Mobile camera",56,0,0
2023,"2023-01-01","2023-01-31","NT","Unknown","speed_fines","Other",0,0,0
2023,"2023-01-01","2023-01-31","NT","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-01-01","2023-01-31","NT","Unknown","speed_fines","Red light camera",20,0,0
2023,"2023-02-01","2023-02-28","NT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","0-16","speed_fines","Fixed camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","0-16","speed_fines","Mobile camera",3,0,0
2023,"2023-02-01","2023-02-28","NT","0-16","speed_fines","Other",0,0,0
2023,"2023-02-01","2023-02-28","NT","0-16","speed_fines","Police issued",1,0,0
2023,"2023-02-01","2023-02-28","NT","0-16","speed_fines","Red light camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","17-25","speed_fines","Fixed camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","17-25","speed_fines","Mobile camera",251,0,0
2023,"2023-02-01","2023-02-28","NT","17-25","speed_fines","Other",0,0,0
2023,"2023-02-01","2023-02-28","NT","17-25","speed_fines","Police issued",40,1,4
2023,"2023-02-01","2023-02-28","NT","17-25","speed_fines","Red light camera",85,0,0
2023,"2023-02-01","2023-02-28","NT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","26-39","speed_fines","Fixed camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","26-39","speed_fines","Mobile camera",639,0,0
2023,"2023-02-01","2023-02-28","NT","26-39","speed_fines","Other",0,0,0
2023,"2023-02-01","2023-02-28","NT","26-39","speed_fines","Police issued",121,3,6
2023,"2023-02-01","2023-02-28","NT","26-39","speed_fines","Red light camera",228,0,0
2023,"2023-02-01","2023-02-28","NT","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","40-64","speed_fines","Fixed camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","40-64","speed_fines","Mobile camera",702,0,0
2023,"2023-02-01","2023-02-28","NT","40-64","speed_fines","Other",0,0,0
2023,"2023-02-01","2023-02-28","NT","40-64","speed_fines","Police issued",100,0,0
2023,"2023-02-01","2023-02-28","NT","40-64","speed_fines","Red light camera",381,0,0
2023,"2023-02-01","2023-02-28","NT","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","65 and over","speed_fines","Fixed camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","65 and over","speed_fines","Mobile camera",154,0,0
2023,"2023-02-01","2023-02-28","NT","65 and over","speed_fines","Other",0,0,0
2023,"2023-02-01","2023-02-28","NT","65 and over","speed_fines","Police issued",19,0,4
2023,"2023-02-01","2023-02-28","NT","65 and over","speed_fines","Red light camera",74,0,0
2023,"2023-02-01","2023-02-28","NT","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","Unknown","speed_fines","Fixed camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","NT","Unknown","speed_fines","Mobile camera",61,0,0
2023,"2023-02-01","2023-02-28","NT","Unknown","speed_fines","Other",0,0,0
2023,"2023-02-01","2023-02-28","NT","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-02-01","2023-02-28","NT","Unknown","speed_fines","Red light camera",25,0,0
2023,"2023-03-01","2023-03-31","NT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","0-16","speed_fines","Fixed camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","0-16","speed_fines","Mobile camera",2,0,0
2023,"2023-03-01","2023-03-31","NT","0-16","speed_fines","Other",0,0,0
2023,"2023-03-01","2023-03-31","NT","0-16","speed_fines","Police issued",0,0,0
2023,"2023-03-01","2023-03-31","NT","0-16","speed_fines","Red light camera",2,0,0
2023,"2023-03-01","2023-03-31","NT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","17-25","speed_fines","Fixed camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","17-25","speed_fines","Mobile camera",294,0,0
2023,"2023-03-01","2023-03-31","NT","17-25","speed_fines","Other",0,0,0
2023,"2023-03-01","2023-03-31","NT","17-25","speed_fines","Police issued",51,3,7
2023,"2023-03-01","2023-03-31","NT","17-25","speed_fines","Red light camera",61,0,0
2023,"2023-03-01","2023-03-31","NT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","26-39","speed_fines","Fixed camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","26-39","speed_fines","Mobile camera",665,0,0
2023,"2023-03-01","2023-03-31","NT","26-39","speed_fines","Other",0,0,0
2023,"2023-03-01","2023-03-31","NT","26-39","speed_fines","Police issued",73,3,7
2023,"2023-03-01","2023-03-31","NT","26-39","speed_fines","Red light camera",241,0,0
2023,"2023-03-01","2023-03-31","NT","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","40-64","speed_fines","Fixed camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","40-64","speed_fines","Mobile camera",794,0,0
2023,"2023-03-01","2023-03-31","NT","40-64","speed_fines","Other",0,0,0
2023,"2023-03-01","2023-03-31","NT","40-64","speed_fines","Police issued",72,0,0
2023,"2023-03-01","2023-03-31","NT","40-64","speed_fines","Red light camera",382,0,0
2023,"2023-03-01","2023-03-31","NT","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","65 and over","speed_fines","Fixed camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","65 and over","speed_fines","Mobile camera",199,0,0
2023,"2023-03-01","2023-03-31","NT","65 and over","speed_fines","Other",0,0,0
2023,"2023-03-01","2023-03-31","NT","65 and over","speed_fines","Police issued",14,0,2
2023,"2023-03-01","2023-03-31","NT","65 and over","speed_fines","Red light camera",70,0,0
2023,"2023-03-01","2023-03-31","NT","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","Unknown","speed_fines","Fixed camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-03-01","2023-03-31","NT","Unknown","speed_fines","Mobile camera",63,0,0
2023,"2023-03-01","2023-03-31","NT","Unknown","speed_fines","Other",0,0,0
2023,"2023-03-01","2023-03-31","NT","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-03-01","2023-03-31","NT","Unknown","speed_fines","Red light camera",25,0,0
2023,"2023-04-01","2023-04-30","NT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","0-16","speed_fines","Fixed camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","0-16","speed_fines","Mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","0-16","speed_fines","Other",0,0,0
2023,"2023-04-01","2023-04-30","NT","0-16","speed_fines","Police issued",3,0,0
2023,"2023-04-01","2023-04-30","NT","0-16","speed_fines","Red light camera",2,0,0
2023,"2023-04-01","2023-04-30","NT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","17-25","speed_fines","Fixed camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","17-25","speed_fines","Mobile camera",260,0,0
2023,"2023-04-01","2023-04-30","NT","17-25","speed_fines","Other",0,0,0
2023,"2023-04-01","2023-04-30","NT","17-25","speed_fines","Police issued",85,0,3
2023,"2023-04-01","2023-04-30","NT","17-25","speed_fines","Red light camera",81,0,0
2023,"2023-04-01","2023-04-30","NT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","26-39","speed_fines","Fixed camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","26-39","speed_fines","Mobile camera",592,0,0
2023,"2023-04-01","2023-04-30","NT","26-39","speed_fines","Other",0,0,0
2023,"2023-04-01","2023-04-30","NT","26-39","speed_fines","Police issued",156,2,8
2023,"2023-04-01","2023-04-30","NT","26-39","speed_fines","Red light camera",231,0,0
2023,"2023-04-01","2023-04-30","NT","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","40-64","speed_fines","Fixed camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","40-64","speed_fines","Mobile camera",746,0,0
2023,"2023-04-01","2023-04-30","NT","40-64","speed_fines","Other",0,0,0
2023,"2023-04-01","2023-04-30","NT","40-64","speed_fines","Police issued",179,0,0
2023,"2023-04-01","2023-04-30","NT","40-64","speed_fines","Red light camera",342,0,0
2023,"2023-04-01","2023-04-30","NT","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","65 and over","speed_fines","Fixed camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","65 and over","speed_fines","Mobile camera",196,0,0
2023,"2023-04-01","2023-04-30","NT","65 and over","speed_fines","Other",0,0,0
2023,"2023-04-01","2023-04-30","NT","65 and over","speed_fines","Police issued",23,0,3
2023,"2023-04-01","2023-04-30","NT","65 and over","speed_fines","Red light camera",68,0,0
2023,"2023-04-01","2023-04-30","NT","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","Unknown","speed_fines","Fixed camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","NT","Unknown","speed_fines","Mobile camera",58,0,0
2023,"2023-04-01","2023-04-30","NT","Unknown","speed_fines","Other",0,0,0
2023,"2023-04-01","2023-04-30","NT","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-04-01","2023-04-30","NT","Unknown","speed_fines","Red light camera",30,0,0
2023,"2023-05-01","2023-05-31","NT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","0-16","speed_fines","Fixed camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","0-16","speed_fines","Mobile camera",1,0,0
2023,"2023-05-01","2023-05-31","NT","0-16","speed_fines","Other",0,0,0
2023,"2023-05-01","2023-05-31","NT","0-16","speed_fines","Police issued",2,0,0
2023,"2023-05-01","2023-05-31","NT","0-16","speed_fines","Red light camera",1,0,0
2023,"2023-05-01","2023-05-31","NT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","17-25","speed_fines","Fixed camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","17-25","speed_fines","Mobile camera",311,0,0
2023,"2023-05-01","2023-05-31","NT","17-25","speed_fines","Other",0,0,0
2023,"2023-05-01","2023-05-31","NT","17-25","speed_fines","Police issued",42,0,3
2023,"2023-05-01","2023-05-31","NT","17-25","speed_fines","Red light camera",104,0,0
2023,"2023-05-01","2023-05-31","NT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","26-39","speed_fines","Fixed camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","26-39","speed_fines","Mobile camera",830,0,0
2023,"2023-05-01","2023-05-31","NT","26-39","speed_fines","Other",0,0,0
2023,"2023-05-01","2023-05-31","NT","26-39","speed_fines","Police issued",103,2,10
2023,"2023-05-01","2023-05-31","NT","26-39","speed_fines","Red light camera",419,0,0
2023,"2023-05-01","2023-05-31","NT","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","40-64","speed_fines","Fixed camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","40-64","speed_fines","Mobile camera",1067,0,0
2023,"2023-05-01","2023-05-31","NT","40-64","speed_fines","Other",0,0,0
2023,"2023-05-01","2023-05-31","NT","40-64","speed_fines","Police issued",82,0,0
2023,"2023-05-01","2023-05-31","NT","40-64","speed_fines","Red light camera",532,0,0
2023,"2023-05-01","2023-05-31","NT","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","65 and over","speed_fines","Fixed camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","65 and over","speed_fines","Mobile camera",297,0,0
2023,"2023-05-01","2023-05-31","NT","65 and over","speed_fines","Other",0,0,0
2023,"2023-05-01","2023-05-31","NT","65 and over","speed_fines","Police issued",10,1,2
2023,"2023-05-01","2023-05-31","NT","65 and over","speed_fines","Red light camera",120,0,0
2023,"2023-05-01","2023-05-31","NT","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","Unknown","speed_fines","Fixed camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-05-01","2023-05-31","NT","Unknown","speed_fines","Mobile camera",100,0,0
2023,"2023-05-01","2023-05-31","NT","Unknown","speed_fines","Other",0,0,0
2023,"2023-05-01","2023-05-31","NT","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-05-01","2023-05-31","NT","Unknown","speed_fines","Red light camera",35,0,0
2023,"2023-06-01","2023-06-30","NT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-06-01","2023-06-30","NT","0-16","speed_fines","Fixed camera",0,0,0
2023,"2023-06-01","2023-06-30","NT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-06-01","2023-06-30","NT","0-16","speed_fines","Mobile camera",2,0,0
2023,"2023-06-01","2023-06-30","NT","0-16","speed_fines","Other",0,0,0
2023,"2023-06-01","2023-06-30","NT","0-16","speed_fines","Police issued",0,0,0
